CARRETERA GUADALAJARA LA BARCA,KM 40.5-A,45930,ATOTONILQUILLO
CENTENARIO ,2,45640,TLAJOMULCO DE ZUNIGA
CARRETERA A LOS ALTOS,163-A,45438,LA LAJA
8 DE JULIO ,2236,44940,ZONA INDUSTRIAL
KM. 3 CARRET. JAMAY - LA BARCA,S/N,47900,JAMAY
ENRIQUE ALVAREZ DEL CASTILLO,380,45417,LA SOLEDAD INFONAVIT
AV. PLAN DE SAN LUIS,1845,44620,CHAPULTEPEC COUNTRY
CALZADA INDEPENDENCIA NTE.,589,44280,EL RETIRO
PDO. LAURELES,1620,45050,JARDINES DEL SOL
JUAN PABLO SEGUNDO,2783,44700,OBLATOS
Tramo carretero Guadalajara-Colima,km 0 + 600,45700,*ACATLAN DE JUÁREZ
CARRET. GUADALAJARA - MORELIA,1000-A,45800,JOCOTEPEC
BOULEVARD,#48-A,63330,CUAUHTEMOC
AV. SAN FRANCISCO,3616-J,45040,CHAPALITA ORIENTE
CALZ. INDEPENDENCIA,106,44100,GUADALAJARA CENTRO
AV. PATRIA,556,45030,JARDINES DE GUADALUPE
JUSTO SIERRA,2664,44500,LOS ARCOS
BOULEVARD BOSQUES DE SANTA ANITA ,1285-A,45645,*BOSQUE DE SANTA ANITA
PERIFERICO MANUEL GOMEZ MORIN ,5751-A,45019,EL BAJIO
PROLONGACION FCO I MADERO,1500-A,47180,ARANDAS
5 DE MAYO,10,45019,SAN JUAN DE OCOTAN
ANDRES TERAN,1102,44610,*CONTRY CLUB 
CARRETERA CHAPALA- JOCOTEPEC  LOCAL COMERCIAL 1,249,45800,JOCOTEPEC
ANTIGUA CARRETERA A CHAPALA,914,45615,*PARQUES DEL PALMAR
AV. VALDEPEuAS,8881,45130,*REAL DE VALDEPEÑA
AUTOPISTA GDL-COLIMA KM 1 + 900,INT. 1,45700,ACATLAN DE JUAREZ
AV. CONCEPCION,6100-A,45653,CONCEPCION DEL VALLE
CARRET. BARRA DE NAVIDAD KM 29 + 640,INT. 1,48500,COCULA
TOULOUSSE LAUTREC,121-B,45029,LOMAS UNIVERSIDAD
CALZADA DEL EJERCITO ,15,44360,SAN JUAN DE DIOS
CALZADA INDEPENDENCIA SUR,358,44100,GUADALAJARA CENTRO
AV. PARAISO PONIENTE,155,45220,*CAMPO REAL 
AV JUAREZ,230,44100,GUADALAJARA CENTRO
CIRCUITO VALLE DORADO OTE.,124 INT. 1,45655,SANTA CRUZ DEL VALLE
VALLE DE LOS FRESNOS ,2,45656,*HACIENDA LOS EUCALIPTOS
AV. DE LA CULTURA,130,63157,CIUDAD DEL VALLE
PINO SUAREZ,35,45100,ZAPOPAN CENTRO
FRAY ANTONIO ALCALDE Y BARRIGA,401,44100,GUADALAJARA CENTRO
PERIFERICO SUR,6810,45602,SAN SEBASTIANITO
AV. ALEMANIA,1475,44190,MODERNA
CARRETERA FEDERAL ORIENTE,2,59730,ECUANDUREO
Av. Madero Sur ,588,59675,LA MEDALLITA
AV. 20 DE NOVIEMBRE,20,59660,VEINTE DE NOVIEMBRE
MADERO NORTE,427-1,59615,COSMOS
CARRETERA INTERNACIONAL GDL-NOGALES,KM 140,63940,IXTLAN DEL RIO
CARRET. GUADALAJARA-CHAPALA,2300-A,45850,IXTLAHUACAN DE LOS MEMBRILLOS
AV. RIO NILO,7756,45402,LOMA DORADA SECC A
AV. PROL. GALEANA Y ROSAS,1473,45130,LOS GIRASOLES
AV. LOPEZ DE LEGAZPI,2253,44920,DEL SUR
AV. ADOLF B. HORN JR.,1437-A,45615,MANUEL LOPEZ COTILLA
AV. LOPEZ MATEOS,5740,45070,LAS FUENTES
CIRCUITO LAS FLORES PTE.,2085,45238,BUGAMBILIAS
LADRON DE GUEVARA,1700,45079,PASEOS DEL SOL 1RA SECC
TCHAIKOSVKI,352,45037,ARCOS DE GUADALUPE
CARRETERA A CHAPALA ,4500,45645,*LOS LAURELES
CARRETERA GUADALAJARA-CHAPALA,4970,45623,LAS LIEBRES
AV. COLON,2776,44950,JARDINES DE LA CRUZ
GALILEO GALILEI,4196,45070,ARBOLEDAS 1RA SECC
AV. DE LAS ROSAS,2855,44510,JUAN DIEGO
LORENZO BARCELATA ,513-1,45230,SANTA ANA TEPETITLAN
CARRET. A LOS ALTOS,1436-A,45625,LOMAS DE SAN PEDRITO
AV. VALDEPENIAS,8303,45130,*RINCONADA DE LAS PALMAS
AV. TORREMOLINOS,2290-A,45130,LOMAS DE ZAPOPAN
LUIS QUINTERO,751,45180,*QUINTA DEL FEDERALISMO
PRESA LAUREL,705,44770,SAN JOAQUIN
CARRETERA A NOGALES,696-A,45221,LA VENTA DEL ASTILLERO
AV. LAURELES,34,45100,ZAPOPAN CENTRO
AV. ADOLFO HORN JR.,58,45615,MANUEL LOPEZ COTILLA
AV. ENRIQUE DIAZ DE LEON,2158,44210,JARDINES DEL COUNTRY
AV. SOLIDARIDAD IBEROAMERICANA,7969-A,45696,SAN JOSE DEL QUINCE
AV. FRANCISCO I MADERO,200,45900,CHAPALA
EMILIANO ZAPATA,445,45601,SANTA MARIA TEQUEPEXPAN
AV. JUAN GIL PRECIADO,2505,45130,*PARQUES DE ZAPOPAN
AV. STA. TERESA DE JESUS,495,45030,PRADOS DE GUADALUPE
CRISTOBAL COLON ,202,44100,GUADALAJARA CENTRO
SIERRA DE MAZAMITLA,5670,45080,LAS AGUILAS
CIRCUNVALACION OBLATOS,1645,44320,BELISARIO DOMINGUEZ
COPERNICO,467-79,45036,PLAZA GUADALUPE
AV. MARINA VALLARTA,700-8,45130,SANTA MARGARITA 2DA SECC
MADERO ,188,44100,GUADALAJARA CENTRO
AV. HIDALGO PONIENTE,456,46470,MAGDALENA
MIXCOATL,1595,45050,CIUDAD DEL SOL
CARRETERA A NOGALES KM. 2,7476,45019,SAN JUAN DE OCOTAN
AV. LOPEZ MATEOS SUR,5565-A,45645,*LA ROMANA
INDEPENDENCIA ,346,45500,TLAQUEPAQUE CENTRO
LEON,148-A NTE,63000,TEPIC CENTRO
BELISARIO DOMINGUEZ,1911,44320,MONUMENTAL
CARRET. LIBRE A ZAPOTLANEJO,3661-A,45638,LOS PUESTOS
CARRETERA A GDL ,60 ORIENTE,63197,*BONATERRA
AV. GUADALUPE,5138,45030,JARDINES DE GUADALUPE
AV. PATRIA,2108,45178,LOMAS DE ATEMAJAC
AV. NINOS HEROES,3056-B,44500,LOS ARCOS
AV. 20 DE NOVIEMBRE,1330,47892,*GRANJEROS
RIO NILO,7435,45403,VILLAS DE ORIENTE
AUTOPISTA GDL-COL KM 1+800,INT 1,45700,ACATLAN DE JUAREZ
BELISARIO DOMINGUEZ ,3815,44390,SAN MIGUEL DE HUENTITAN EL ALTO 3RA SECC
AV. FEDERALISMO,2515,45186,*ARROYO HONDO
BOULEVARD LAZARO CARDENAS SUR,1870,59035,TRINIDAD BARRAGAN INFONAVIT
CAMINO REAL A COLIMA ,5449-b,45645,LOS GAVILANES
AV. JUAN PALOMAR Y ARIAS,205,45027,JARDINES VALLARTA
CARRETERA A MORELIA,8007-A,45645,SAN AGUSTIN
AV. REVOLUCION,1806,44840,UNIVERSITARIA
CALZADA CENTRAL,444,45010,CIUDAD GRANJA
ATLANTIDA ,2200-A,63193,MIGUEL HIDALGO
CAMINO A SANTA ANA TEPETITLAN,316-A,45236,AGRICOLA
CARRETERA TEPIC-MIRAMAR KM. .500 ,S/N,63114,SOLIDARIDAD INFONAVIT
AV. ADOLF B. HORN JR.,498,45655,SANTA CRUZ DEL VALLE
AV. INSURGENTES,2099,63170,LOS LLANITOS
CALZADA DEL CARMEN,86,45380,AMATITAN
CARRETERA TLAJOMULCO-CAJITITLAN,200,45670,*ARVENTO
PUERTO VALLARTA,330,45670,*ARVENTO
BOULEVARD FRANCISCO MEDINA ASCENCIO,2177,47194,LA TROJE
AV. CAMINO DE SANTIAGO ,2010 INT 1,45410,*URBI PASEOS DE SANTIAGO
SIERRA MORENA,545,44340,INDEPENDENCIA ORIENTE
NACIONES UNIDAS,5430,45117,PARQUE DE LA CASTELLANA
AV. PATRIA,3201,45070,LA CALMA
CARRET. GUADALAJARA-AMECA KM 5 + 600,4 SUR-A,45368,HUAXTLA
FRAY ANTONIO ALCALDE ,200,44100,GUADALAJARA CENTRO
BOULEVARD LAZARO CARDENAS SUR,352,59000,SAHUAYO DE MORELOS CENTRO
CARRETERA INTERNACIONAL,7,46400,*CENTRO
AV. FEDERALISMO,3145 INT.1,45190,ATEMAJAC DEL VALLE
AV. SOLIDARIDAD IBEROAMERICANA,1800,45595,MICAELITA
PROL. AV. LOPEZ MATEOS SUR,1107,45239,MIGUEL DE LA MADRID HURTADO
AV. CIRCUNVALACION OBLATOS,2402,44716,CIRCUNVALACION OBLATOS
AV. LAPIZLAZULI,2771,44550,*RESIDENCIAL VICTORIA
AV. TORREMOLINOS,2798 LOC 1,45130,*COLINAS DEL REY
FCO I MADERO ,201,47800,OCOTLAN CENTRO
AV. ENRIQUE DIAZ DE LEON,349,44200,ARTESANOS
AV. FEDERALISMO SUR,151,44100,GUADALAJARA CENTRO
AV. ALCALDE,2295,44220,SANTA MONICA
AV. GUADALUPE,851,45040,CHAPALITA ORIENTE
AV. TERRANOVA,727-A,44670,MONRAZ
AV. VALLARTA,2912,44690,VALLARTA SAN JORGE
CARRETERA TLAJOMULCO - SAN MIGUEL ,101 -A,45660,SAN MIGUEL CUYUTLAN
CALZ. INDEPENDENCIA NTE.,910-1,44340,INDEPENDENCIA ORIENTE
LUIS PEREZ VERDIA,152-C,44600,LADRON DE GUEVARA
AV. ALCALDE,1004,44270,ALCALDE BARRANQUITAS
AV. OBSIDIANA,2794,45089,VICTORIA
AV. 8 DE JULIO,689-6,45530,NUEVO SANTA MARIA
LEONA VICARIO,4 Y 6,44360,SAN JUAN DE DIOS
AV. PATRIA,1479,45054,MIRADOR DEL SOL
AV. PARQUE DE LAS ESTRELLAS,2797,44520,JARDINES DEL BOSQUE
CARR. CHAPALA-JOCOTEPEC ORIENTE,6,45800,JOCOTEPEC
AV. VALLARTA,2001,44130,ARCOS VALLARTA
CARRETERA A CHAPALA (SOLIDARIDAD IBEROAMERICANA) ,4012,45588,EL ORGANO
AV. AMERICAS,251-A,44600,LADRON DE GUEVARA
AVENIDA MEXICO,3455,45120,*ANEXO A UNIDAD MEXICO
PABLO NERUDA,3186,44630,PROVIDENCIA 1RA SECC
AV. SOLIDARIDAD IBEROAMERICANA,3220,45580,LA DURAZNERA
AV. FEDERALISTAS,1600,45138,JARDINES DEL VALLE
AV. PABLO NERUDA,4106,45110,JARDINES UNIVERSIDAD
AV. PROVIDENCIA,2752,44670,PRADOS DE PROVIDENCIA
RAMON LOPEZ VELARDE,15,44730,PROGRESO
AV. PATRIA PONIENTE,2,46600,*EL SEGURO
PINO SUAREZ,682,45140,EL VIGIA
AV. MANUEL AVILA CAMACHO,1644,44260,NIÑOS HEROES
CARRETERA VISTA HERMOSA TANHUATO KM 3.5 INT1,N/A,59200,VISTA HERMOSA DE NEGRETE
AV. CONCHITAS,3768,45085,LOMA BONITA ORIENTE EJIDAL
CARRET. GUADALAJARA - TEPIC,9835,45180,*PIÑAR DE LA VENA
KM. 14 CARRET. GUAD-NOG.,S/N,45180,*PIÑAR DE LA VENA
FELIPE ZETTER,1977,45079,PASEOS DEL SOL 1RA SECC
AV. ACUEDUCTO,3901,45110,REAL SAN BERNARDO
Allende,49,45800,JOCOTEPEC
AV. CHAPULTEPEC,251,44140,OBRERA CENTRO
AV. PATRIA,559,45030,JARDINES DE GUADALUPE
BLVD. PUERTA DE HIERRO,6984-16,45116,PUERTA DE HIERRO
AV. ALCALDE,1955,44298,JARDINES ALCALDE
AV. HIDALGO,655,44100,GUADALAJARA CENTRO
KM 58 CARRETERA GUADALAJARA LA BARCA,S/N,45979,SAN SEBASTIAN
BENITO JUAREZ ,332,44100,GUADALAJARA CENTRO
DEGOLLADO,123,44100,GUADALAJARA CENTRO
AVENIDA SIXTO GORJON,102,46400,*CENTRO
AV. ECONOMOS,367,45010,*RINCONADA DEL PARQUE
AV. DE LA CULTURA,14,63197,*LOS FRESNOS
AV. 16 DE SEPTIEMBRE,888,44100,GUADALAJARA CENTRO
RAMON CORONA,253,45600,SANTA ANITA
VISITA A LA CAMPINA,611,45608,CERRO DEL TESORO
AV 8 DE JULIO,1295 L-1,45601,*LOS OLIVOS
AV AURORA BOREAL,570,45675,*PASEO DE LOS AGAVES 
CARRETERA A SAN ISIDRO MAZATEPEC KM ,798-A,45640,SANTA CRUZ DE LAS FLORES
CAMINO REAL A COLIMA ,1206,45645,SAN AGUSTIN
AV. VALLARTA,1550,44100,GUADALAJARA CENTRO
CALZADA ZAMORA-JACONA,810,59810,CLUB CAMPESTRE
16 DE SEPTIEMBRE,3,46730,AHUALULCO DE MERCADO
EUTIMIO PINZON,835,44240,RICARDO FLORES MAGON
AV. LAZARO CARDENAS PONIENTE,900,44910,OCHO DE JULIO 1RA SECC
OBREROS DE CANANEA,1555,45180,*LA PALMITA
CARRETERA A LA BASE AEREA,4368-1,45100,*FRACCIONAMIENTO EL REAL
AV. PATRIA,148,45525,RESIDENCIAL LA SOLEDAD
AV. TEPEYAC,256,44500,*CHAPALITA 
HERMENEGILDO BUSTOS,4212,44990,MIRAVALLE
AV. FEDERALISTAS,815-11,45130,*REAL DEL BOSQUE 
AV. MARIANO OTERO,3582-A,45070,EL COLLI URBANO
AV. ALCALDE ,171,44100,GUADALAJARA CENTRO
PERIFERICO ORIENTE,2101-A,45410,PRADOS DE COYULA SECC I
RAMOS MILLAN ,400,44600,SANTA TERESITA
AV. LOPEZ MATEOS SUR,101,44130,*ARCOS SUR
AV. ALCALDE ,32-A,45190,EL BATAN
CAMINO REAL A COLIMA,100-A,45645,LOS GAVILANES
CARRET. GUAD.-MORELIA KM. 17.5,S/N,45645,LOS GAVILANES
AV. AVIACION,3700-A,45019,VALLE REAL
FRAY JUNIPERO SERRA,1115,44270,ALCALDE BARRANQUITAS
AV. PADRE XAVIER SCHEIFLER DE AMEZAGA,474,45525,*PARQUES DEL BOSQUE
ROSARIO CASTELLANOS,2396,44950,JARDINES DE LA CRUZ
RUBEN DARIO,1141,44670,PRADOS DE PROVIDENCIA
AV. SAN JOSE DEL VALLE,1027,45640,TLAJOMULCO DE ZUNIGA
CARRETERA A NOGALES,9146-A,45019,SAN JUAN DE OCOTAN
JUAN ALVAREZ,502,44280,CENTRO BARRANQUITAS
SEBASTIAN BACH,199,45030,RESIDENCIAL LA ESTANCIA
BOULEVARD HACIENDA,99-A,45655,SANTA CRUZ DEL VALLE
Carretera Guadalajara-Tepic,1501,45350,*SANTA SOFIA
Carretera Guadalajara-Tepic,1500,45350,*SANTA SOFIA
CALZADA LAZARO CARDENAS #3809,3809,45040,JARDINES DE SAN IGNACIO
BELISARIO DOMINGUEZ,1295,44340,INDEPENDENCIA ORIENTE
AV AMERICAS,226-4,45168,SANTA FE
AV. SAN JACINTO,706,44810,SAN RAFAEL
AUTOPISTA MEXICO-GUADALAJARA KM 417+360-B,S/N,47909,SAN MIGUEL DE LA PAZ
AV. MONTE CARMELO,413,45601,*HACIENDAS DE SAN JOSE
CALLEJON DEL IRIS ,500,45230,HACIENDA LAS TEJAS
LA LOMA,1525-A,45140,LA LOMA
BENITO JUAREZ,143-B,46770,*SAN MARTIN DE HIDALGO 
CALZ. INDEPENDENCIA NTE.,3150,44320,BELISARIO DOMINGUEZ
AV. CUAUHTEMOC,145,45050,CIUDAD DEL SOL
BOULEVARD LAZARO CARDENAS NORTE,570-8,59000,SAHUAYO DE MORELOS CENTRO
AV. LAURELES,585 D,45147,*SAN ISIDRO EJIDAL
Periferico Sur,7215-A,45601,SANTA MARIA TEQUEPEXPAN
HILARION ROMERO GIL,157,46760,TEUCHITLAN
CALZADA DE LAS PALMAS,317,45010,CIUDAD GRANJA
RIO SECO,705,45570,COLONIAL TLAQUEPAQUE
AV. SAN MATEO,997,45200,*PARQUES DE TESISTAN
CARRETERA SAN SEBASTIAN-TLAJOMULCO,1255-A,45650,SAN SEBASTIAN EL GRANDE
AV. TABACHINES,2102,45188,TABACHINES
PLAN DE LA SOLEDAD,3632,45580,RESIDENCIAL REVOLUCION
LECHUGA,2641,44530,COMERCIAL ABASTOS
ANILLO PERIFERICO ORIENTE,2330-A,45410,COYULA
A.V LOPEZ MATEOS ,2-A,47190,SAN JOSE
BLVD. FRANCISCO MEDINA ASCENCIO,897,47180,ARANDAS
AV. INGRESO AL AEROPUERTO,55,45659,CIUDAD DE GUADALAJARA
LIBRAMIENTO CARRETERA TEPIC- MAZATLAN KM 3+200,886,63197,LOS SAUCES
MATAMOROS,684,47600,TEPATITLAN DE MORELOS CENTRO
HIDALGO,393,45430,ZAPOTLANEJO
CARRET. GUAD.-CHAPALA,S/N,45678,LA CALERA
BLVD.  MARCELINO GARCIA BARRAGAN,1378,44430,GONZALEZ GALLO
BOULEVARD LUIS DONALDO COLOSIO,1064,63175,*JARDINES DEL PARQUE
AUTOPISTA TEPIC-MAZATLAN KM1+361,346,63170,DOCE DE DICIEMBRE
BLVD. LUIS DONALDO COLOSIO,442-A,63174,EL LIMON
AV. TONALTECAS,83-A,45418,EJIDAL TONALA
CARRETERA NOGALES KM,980-678,63660,PEÑITAS
AUTOPISTA TEPIC-MAZATLAN KM 1+361,351,63170,DOCE DE DICIEMBRE
12 DE OCTUBRE,628,63158,CAJA DE AGUA
CARRETERA FEDERAL N.15 KM 213+200,1998,63511,SAN CAYETANO
CARRET. GUADALAJARA-CHAPALA,222,45850,IXTLAHUACAN DE LOS MEMBRILLOS
CARRET. GDL - BARRA DE NAVIDAD,1500-A,45700,ACATLAN DE JUAREZ
AV. TONALA,2061,45402,CIUDAD AZTLAN
CARRETERA GUADALAJARA - LAGOS,2353,47634,PASEO DE LAS LOMAS
AV. TECNOLOGICO ,3983 - 1,63173,CIUDAD INDUSTRIAL
TURQUESA,3312-A,44560,RESIDENCIAL VICTORIA
CARRILLO PUERTO,2,46600,AMECA CENTRO
AV. NACIONES UNIDAS,4810,45110,JARDINES UNIVERSIDAD
CARRET. FEDERAL 80 LAGOS - GUADALAJARA,2220,47656,LOS ADOBES
RAMON CORONA,25,45300,TALA
AV. PATRIA,1310,45110,VILLA UNIVERSITARIA
CRUCERO LA BARCA-PORTEZUELO KM 13 + 900,N/A,47920,PORTEZUELO
AV. LOPEZ MATEOS,402,47620,LAS COLONIAS
CARRETERA GDL-MORELIA ,2006-A,45640,SANTA CRUZ DE LAS FLORES
Autopista Guadalajara-Mexico km 3.98,km 3.98,47910,LA BARCA
AV. SAN JORGE,247,45177,LAGOS DEL COUNTRY 2DA SECC
ANILLO PERIFERICO,2200-B,45079,PASEOS DEL SOL 3RA SECC
FRANCISCO ZARCO,2480,47800,OCOTLAN CENTRO
AV.  SAN VICTOR,940,45654,*REAL DEL VALLE
JUAREZ,903,63628,AL HOTA (ACHOTA)
CARRETERA LIBRE A ZAPOTLANEJO ,1374,45426,ARROYO DE ENMEDIO
FRANCISCO I. MADERO ,6,47180,ARANDAS
CAMINO A SAN SEBASTIAN EL GDE- TLAJOMULCO,1575-O,45650,SAN SEBASTIAN EL GRANDE
JUAN DE DIOS ROBLEDO,400,44720,LOMAS DE OBLATOS 1RA SECC
PLUTARCO ELIAS CALLES,1000,44723,PLUTARCO ELIAS CALLES 1
AV. NACIONES UNIDAS,6895-A,45017,*JARDINEZ DEL TULE
AV. XOCHITL,4686,45054,MIRADOR DEL SOL
CARR. SANTA ROSA-LA BARCA KM 42.1 INTERIOR 1A,INT.  1A,45964,EL ZAPOTE
AV. TERRALTA,184,45594,*TERRALTA 
AV. 20 DE NOVIEMBRE,141,63300,SANTIAGO IXCUINTLA CENTRO
CALZADA DEL EJERCITO ,105,63169,FRAY JUNIPERO SERRA
LIBRAMIENTO CARRETERO ,535,63194,PUENTE DE SAN CAYETANO
AV. PEDRO PARRA CENTENO ,1400,45640,*BANUS
UXMAL,52,44320,MONUMENTAL
VIRREY DE MENDOZA,334,59680,LA LUNETA
AMAPA,34,63130,SAN JUAN
AV. ARROYO DE LOS ESTADOS,100-A,45314,*LOS RUISEÑORES
AV. INDEPENDENCIA,491,47750,ATOTONILCO EL ALTO
AV. CAMINO AL ITESO,8650 B1-A,45601,SANTA MARIA TEQUEPEXPAN
CARRETERA GUADALAJARA -CHAPALA  KM 14,80,45672,EL ZAPOTE DEL VALLE
AV. VALDEPENIAS,1920-1,45130,LOMAS DE ZAPOPAN
CIRCUNVALACION DR. ATL,206,44340,INDEPENDENCIA ORIENTE
AV. FRANCISCO JAVIER MINA,1343,44730,SAN JUAN BOSCO
GUADALAJARA-BARRA DE NAVIDAD,5000-1,45720,BELLAVISTA
AV. DE LOS ALTOS,1-A INT. 1,45655,SANTA CRUZ DEL VALLE
HIDALGO,98,45730,VILLA CORONA
INDEPENDENCIA ,4864,45018,SANTA MARIA DEL PUEBLITO
NICOLAS BRAVO ,408 PTE,63080,HERIBERTO CASAS
AV. INSURGENTES OTE.,2004,63157,CIUDAD DEL VALLE
AV. LAZARO CARDENAS PONIENTE,3254,44500,*CHAPALITA 
AV. DE LA CALMA,3716,45070,LA CALMA
AV. DE LA FORTUNA ,261,45650,*LA FORTUNA
AV. BOULEVARD PUERTA DE HIERRO,4965,45118,*PLAZA ANDARES 
AV. AVIACION,2980-A,45019,SAN JUAN DE OCOTAN
CARRETERA GUADALAJARA-CHAPALA ,2100,45678,LA CALERA
AV. PUERTO VALLARTA,350,45670,*ARVENTO
AV. TERRANOVA ,80,45650,*VILLAS TERRANOVA
CARRETERA VENUSTIANO CARRANZA-LA BARCA,1000-A,59160,VENUSTIANO CARRANZA
ANILLO PERIFERICO,4435-A,45019,SAN JUAN DE OCOTAN
PROLONGACION PINO SUAREZ,550 B INT1,45140,EL VIGIA
PROLONGACION AVILA CAMACHO,640,45168,SANTA FE
Carretera a Colotlán,3066,45200,*AMARANTO RECIDENCIAL
AV. LOS ENCINOS,545,45653,*LOS ENCINOS
AV. TONALA ,148,45400,TONALA CENTRO
PERIFERICO ORIENTE,1650-A,45408,SAN GASPAR
AV. NINOS HEROES,1288,44100,GUADALAJARA CENTRO
NIÑOS HEROES,2043-2 ,44150,BARRERA
AV. ARROYO DE EN MEDIO,558,45400,*PROVIDENCIA 
LOPEZ DE LEGAZPI,40,44470,HIGUERILLAS 1RA SECC
PROLONGACION HIDALGO,537-A,45920,AJIJIC
CONSTITUCION,38,45140,SAN FRANCISCO
BOULEVARD TEPIC-XALISCO,30-C,63782,NUEVO PROGRESO
CARRET. LA BARCA - ATOTONILCO KM 1.9,LOCAL 1,47910,LA BARCA
AV. LAPIZLAZULI,2745,44550,*RESIDENCIAL VICTORIA
CALZADA FEDERALISMO NORTE,71,44100,GUADALAJARA CENTRO
AV. DE LA PAZ,2751,44500,LOS ARCOS SUR
CAMINO A SANTA CRUZ DEL VALLE,97,45615,*PARQUES DE SANTA CRUZ DEL VALLE
AV. CAMINO DE SANTIAGO ,1600,45410,LA QUINTA
RAMON CORONA ,47-A,46470,MAGDALENA
AV. COPERNICO,1416,45053,TANCITARO
AV. DEL MERCADO,1609,44950,JARDINES DE LA CRUZ
TERRANOVA,275,44670,MONRAZ
INGRESO NORTE DE ESTACION SAN JUAN DE DIOS,INTERIOR A,44360,SAN JUAN DE DIOS
INGRESO NOR PONIENTE DE ESTACION AVILA CAMACHO,INTERIOR A,44260,SAN MIGUEL DE MEZQUITAN
CALLE 14,2599,44940,ZONA INDUSTRIAL
INGRESO NOR PONIENTE DE LA ESTACION JUAREZ,INTERIOR A,44100,GUADALAJARA CENTRO
JESUS GONZALEZ GALLO,1103,44430,QUINTA VELARDE
AV. PATRIA,1861-A,45116,*ANEXO CONJUNTO REAL ACUEDUCTO 
AV. MANUEL AVILA CAMACHO,460-A,46470,MAGDALENA
SIMON BOLIVAR ,98-A,45300,TALA
AV. ADOLFO LOPEZ MATEOS ,5187-A,45080,LAS AGUILAS
CARRETERA GUADALAJARA BARRA DE NAVIDAD,37+100/A,48530,LA COFRADIA
JUAREZ,95,45500,TLAQUEPAQUE CENTRO
RUBEN DARIO,545,44657,LOMAS DE GUEVARA
CARRET. GUADALAJARA - AMECA  KM 72,S/N,46600,AMECA CENTRO
AV. REY NAYAR,90,63156,BUROCRATA FEDERAL
GENERAL EULOGIO PARRA ,2999,44670,PRADOS DE PROVIDENCIA
AV. GENERAL RAMON CORONA,2514-5,45138,*NUEVO MEXICO 
AV. DE LA PAZ ,1234,44100,GUADALAJARA CENTRO
CARRETERA A NOGALES,6755-A,45019,SAN JUAN DE OCOTAN
CARRETERA LIBRE GUADALAJARA- ZAPOTLANEJO,2500-A,45438,LA LAJA
PASEO LOMAS DEL NORTE,7886,45402,LOMA DORADA SECC D
LIBRAMIENTO CARRETERO TEPIC GUAD KM 3+300,1099,63195,*PASEOS DEL VALLE REAL 
CALZADA INDEPENDENCIA SUR ,49,44360,SAN JUAN DE DIOS
RAFAEL SANZIO,297,45030,RESIDENCIAL LA ESTANCIA
AV. SOLIDARIDAD IBEROAMERICANA,4380,45590,BRISAS DE CHAPALA
ANILLO PERIFERICO,2497-A,45070,EL COLLI URBANO
PERIFERICO NORTE,950-A,44390,HUENTITAN EL ALTO
CARRETERA ZAMORA - MORELIA,1215 INT1,59697,*CHAPARACO
PASEO DE LOS FRAMBUESOS,1809 INT.7,45188,TABACHINES
CARRETERA FEDERAL,15,63567,EL CAPOMAL
JUAN DE DIOS ROBLEDO ,735,44330,LA HUERTA
RIO NILO,2683,44860,JARDINES DE LA PAZ NORTE
NETZAHUALCOYOTL,410,45050,CIUDAD DEL SOL
CINCO DE FREBRERO,250,44100,GUADALAJARA CENTRO
GONZALEZ GALLO,3240,45593,*ALAMO INDUSTRIAL 
KM. 4.5 CARRETERA SANTA ROSA - LA BARCA,1515,45870,LA CAPILLA
DURANGO,7,63000,TEPIC CENTRO
CARRET. SAN MIGUEL,10,45640,TLAJOMULCO DE ZUNIGA
CARRET. AMECA-GUADALAJARA,1190-A,46600,AMECA CENTRO
JUAREZ,165,46500,*CENTRO
BOSQUE DE SAN ISIDRO,900-6E,45160,JACARANDAS
AV. TONALA,55-A,45400,TONALA CENTRO
CARRET. LAGOS DE MORENO - ZAPOTLANEJO,KM 154+700,45430,ZAPOTLANEJO
AV INGRESO AL AEROPUERTO,LOCAL 1F,45659,CIUDAD DE GUADALAJARA
AV INGRESO AL AEROPUERTO ,LOCAL 1N,45659,CIUDAD DE GUADALAJARA
AV. REY NAYAR,203,63190,LAZARO CARDENAS
AV. TEPEYAC,5449,45053,HACIENDA DEL TEPEYAC
CARRETERA NACIONAL MEXICO - MORELIA,1800 Int.1,59697,*CHAPARACO
VERACRUZ NORTE,166,63000,TEPIC CENTRO
CRUC. CARR TEPIC PTO VALLARTA CON CARR. COMPOSTELA,S/N,63700,COMPOSTELA
LIBRAMIENTO CARRETERO ,482,63197,LOS SAUCES
CALZADA INDEPENDENCIA NORTE,97,44100,GUADALAJARA CENTRO
AV. UNIVERSIDAD,111,63157,CIUDAD DEL VALLE
AV. LAZARO CARDENAS,1963,44920,DEL SUR
REFORMA,55,47910,*CENTRO
SIETE COLINAS,1112,44340,INDEPENDENCIA ORIENTE
AV. TEPEYAC,5154,45030,CHAPALITA DE OCCIDENTE
NIuOS HEROES,2956,44500,LOS ARCOS
PORTAL MARCOS CASTELLANOS,8,59000,SAHUAYO DE MORELOS CENTRO
AVENIDA INDEPENDENCIA ,2,45625,*SAN PEDRITO
GIGANTES ,3909,44790,JARDINES DE SAN FRANCISCO
IGNACIO COMONFORT,207,45601,SANTA MARIA TEQUEPEXPAN
CARRETERA A ZAPOTLANEJO,57,45540,RESIDENCIAL CAMICHINES
